sample_id	gene	gene_group	pam50_subtype	purity	ploidy	wgd	normal_depth	purity_bin	depth_regime	gis_score
SIM-01741	PALB2	CORE_HR	LumB	0.8927	4.8358	False	23	HIGH	HIGH	28.5665
SIM-01742	BRIP1	CORE_HR	LumB	0.7335	1.8302	False	36	HIGH	HIGH	33.5388
SIM-01743	BARD1	CORE_HR	LumA	0.6565	3.2745	False	35	HIGH	HIGH	46.318
SIM-01744	RAD51D	CORE_HR	HER2E	0.7151	4.6575	False	37	HIGH	HIGH	47.9662
SIM-01745	BRIP1	CORE_HR	HER2E	0.7406	1.653	False	29	HIGH	HIGH	54.5864
SIM-01746	PALB2	CORE_HR	LumA	0.676	1.7774	False	40	HIGH	HIGH	50.6895
SIM-01747	RAD51C	CORE_HR	LumB	0.8654	2.8381	False	18	HIGH	HIGH	58.8082
SIM-01748	BARD1	CORE_HR	LumA	0.6656	4.8742	True	44	HIGH	HIGH	70.7298
SIM-01749	RAD54L	CORE_HR	LumA	0.788	2.2246	True	27	HIGH	HIGH	34.2959
SIM-01750	BRCA1	CORE_HR	LumA	0.7762	4.2371	False	22	HIGH	HIGH	41.0082
SIM-01751	BRIP1	CORE_HR	HER2E	0.9358	3.565	False	42	HIGH	HIGH	57.5184
SIM-01752	RAD51B	CORE_HR	HER2E	0.6832	1.9475	False	27	HIGH	HIGH	14.1607
SIM-01753	RAD51D	CORE_HR	LumA	0.8189	2.9047	True	32	HIGH	HIGH	57.1371
SIM-01754	RAD54L	CORE_HR	Basal	0.8537	4.8847	True	36	HIGH	HIGH	83.645
SIM-01755	BRCA1	CORE_HR	LumA	0.79	3.9288	False	40	HIGH	HIGH	76.2166
SIM-01756	BRIP1	CORE_HR	Basal	0.7981	4.8018	False	41	HIGH	HIGH	56.3593
SIM-01757	RAD54L	CORE_HR	LumA	0.9438	2.1953	False	35	HIGH	HIGH	53.1406
SIM-01758	BRCA2	CORE_HR	LumA	0.8625	4.5391	False	48	HIGH	HIGH	55.1126
SIM-01759	BRIP1	CORE_HR	LumA	0.7902	5.2477	False	33	HIGH	HIGH	68.8137
SIM-01760	BRCA2	CORE_HR	HER2E	0.685	5.3864	True	47	HIGH	HIGH	30.1359
SIM-01761	BARD1	CORE_HR	LumA	0.8192	5.2786	False	43	HIGH	HIGH	59.3546
SIM-01762	BARD1	CORE_HR	LumA	0.8309	4.8632	False	30	HIGH	HIGH	45.0823
SIM-01763	RAD51B	CORE_HR	LumA	0.8171	3.6549	False	33	HIGH	HIGH	20.3003
SIM-01764	RAD51C	CORE_HR	LumA	0.7828	1.7452	False	43	HIGH	HIGH	37.5229
SIM-01765	PALB2	CORE_HR	LumB	0.7382	5.3739	False	24	HIGH	HIGH	64.4705
SIM-01766	BARD1	CORE_HR	LumA	0.8842	1.7118	True	38	HIGH	HIGH	62.881
SIM-01767	RAD51D	CORE_HR	LumB	0.8388	2.0936	True	37	HIGH	HIGH	67.5198
SIM-01768	BRIP1	CORE_HR	LumA	0.7217	1.5951	False	44	HIGH	HIGH	56.1001
SIM-01769	RAD54L	CORE_HR	LumB	0.7859	5.0507	False	41	HIGH	HIGH	41.5774
SIM-01770	BRCA1	CORE_HR	LumA	0.8072	2.9785	False	36	HIGH	HIGH	62.5265
SIM-01771	BRCA1	CORE_HR	LumB	0.8234	4.0232	False	44	HIGH	HIGH	48.7422
SIM-01772	BRCA2	CORE_HR	LumA	0.9277	4.9222	False	42	HIGH	HIGH	25.1113
SIM-01773	RAD54L	CORE_HR	LumB	0.9113	2.5508	False	47	HIGH	HIGH	60.9041
SIM-01774	BRCA1	CORE_HR	LumB	0.7557	3.3136	False	27	HIGH	HIGH	47.635
SIM-01775	BRCA1	CORE_HR	LumA	0.8748	5.3958	False	48	HIGH	HIGH	38.4299
SIM-01776	RAD51D	CORE_HR	Basal	0.769	2.1919	True	42	HIGH	HIGH	62.8433
SIM-01777	RAD51B	CORE_HR	Basal	0.7139	4.1709	True	28	HIGH	HIGH	60.5787
SIM-01778	RAD51D	CORE_HR	LumB	0.7722	2.9472	False	41	HIGH	HIGH	44.2074
SIM-01779	BRCA2	CORE_HR	LumB	0.7279	3.1178	True	43	HIGH	HIGH	30.4614
SIM-01780	BARD1	CORE_HR	LumA	0.7319	4.7298	True	35	HIGH	HIGH	42.4207
SIM-01781	RAD51C	CORE_HR	HER2E	0.8466	5.1245	False	38	HIGH	HIGH	48.5093
SIM-01782	BARD1	CORE_HR	Normal-like	0.7914	4.6903	False	49	HIGH	HIGH	60.5741
SIM-01783	RAD51C	CORE_HR	HER2E	0.856	4.3873	False	39	HIGH	HIGH	88.0346
SIM-01784	BRCA2	CORE_HR	Normal-like	0.941	1.7275	True	24	HIGH	HIGH	47.1793
SIM-01785	BARD1	CORE_HR	Basal	0.9209	1.601	False	41	HIGH	HIGH	47.609
SIM-01786	BRCA2	CORE_HR	LumA	0.7653	4.1103	False	49	HIGH	HIGH	63.8322
SIM-01787	RAD51D	CORE_HR	LumB	0.6702	1.9158	False	40	HIGH	HIGH	45.167
SIM-01788	BARD1	CORE_HR	Basal	0.7727	2.0211	False	59	HIGH	HIGH	53.9367
SIM-01789	BRIP1	CORE_HR	LumA	0.7168	3.1377	False	37	HIGH	HIGH	65.3089
SIM-01790	RAD51B	CORE_HR	Basal	0.9068	3.5838	False	52	HIGH	HIGH	75.843
SIM-01791	RAD51B	CORE_HR	LumA	0.8643	5.2076	False	40	HIGH	HIGH	40.7482
SIM-01792	RAD51D	CORE_HR	LumA	0.6834	3.6914	True	45	HIGH	HIGH	47.7642
SIM-01793	BRIP1	CORE_HR	Basal	0.6862	2.5197	False	30	HIGH	HIGH	65.8312
SIM-01794	BRCA1	CORE_HR	LumB	0.8565	4.4444	False	44	HIGH	HIGH	44.8849
SIM-01795	RAD51D	CORE_HR	LumB	0.8769	4.3925	False	38	HIGH	HIGH	44.8596
SIM-01796	BRCA1	CORE_HR	LumA	0.7186	2.9685	False	59	HIGH	HIGH	39.6348
SIM-01797	RAD51B	CORE_HR	LumB	0.8696	2.7198	True	33	HIGH	HIGH	37.7828
SIM-01798	RAD51D	CORE_HR	HER2E	0.9325	2.2699	False	34	HIGH	HIGH	74.2905
SIM-01799	BRIP1	CORE_HR	LumA	0.7841	3.2615	True	28	HIGH	HIGH	70.5768
SIM-01800	RAD51D	CORE_HR	Basal	0.8198	4.7196	False	51	HIGH	HIGH	67.9615
SIM-01801	BRCA2	CORE_HR	Basal	0.7578	3.465	True	33	HIGH	HIGH	54.4167
SIM-01802	RAD54L	CORE_HR	LumA	0.7536	2.1604	True	23	HIGH	HIGH	49.3956
SIM-01803	BRCA2	CORE_HR	LumB	0.9195	5.1032	True	40	HIGH	HIGH	71.6567
SIM-01804	RAD54L	CORE_HR	LumA	0.8618	1.6504	True	35	HIGH	HIGH	55.5279
SIM-01805	BRIP1	CORE_HR	Basal	0.7854	1.6704	True	61	HIGH	HIGH	72.2015
SIM-01806	PALB2	CORE_HR	LumA	0.7954	5.3522	False	48	HIGH	HIGH	64.4552
SIM-01807	RAD51C	CORE_HR	LumB	0.657	3.3508	True	44	HIGH	HIGH	56.0732
SIM-01808	PALB2	CORE_HR	LumA	0.6588	4.6761	False	53	HIGH	HIGH	40.4245
SIM-01809	RAD51C	CORE_HR	Basal	0.7526	4.1607	True	51	HIGH	HIGH	72.8397
SIM-01810	RAD51C	CORE_HR	Basal	0.7944	5.0324	False	36	HIGH	HIGH	92.8237
SIM-01811	RAD51B	CORE_HR	LumA	0.6957	5.0763	False	36	HIGH	HIGH	50.9345
SIM-01812	RAD51C	CORE_HR	LumB	0.7472	4.183	True	30	HIGH	HIGH	51.1747
SIM-01813	RAD54L	CORE_HR	Normal-like	0.6542	4.8338	True	39	HIGH	HIGH	38.3143
SIM-01814	RAD51B	CORE_HR	LumB	0.8532	2.7082	True	55	HIGH	HIGH	45.883
SIM-01815	RAD51C	CORE_HR	LumA	0.7862	5.2425	True	50	HIGH	HIGH	55.2448
SIM-01816	BARD1	CORE_HR	Basal	0.8143	4.854	False	43	HIGH	HIGH	61.3833
SIM-01817	RAD51D	CORE_HR	LumB	0.8162	4.0365	False	41	HIGH	HIGH	69.0272
SIM-01818	BRCA1	CORE_HR	LumA	0.7302	2.804	True	36	HIGH	HIGH	49.5295
SIM-01819	BARD1	CORE_HR	LumB	0.9488	4.6922	False	38	HIGH	HIGH	47.8307
SIM-01820	BRCA1	CORE_HR	LumA	0.9349	2.1935	False	51	HIGH	HIGH	40.4102
SIM-01821	RAD51D	CORE_HR	LumB	0.6637	2.2205	True	41	HIGH	HIGH	31.0194
SIM-01822	PALB2	CORE_HR	LumB	0.7974	4.7798	True	52	HIGH	HIGH	53.7411
SIM-01823	BRCA1	CORE_HR	LumA	0.9348	5.17	False	44	HIGH	HIGH	51.1213
SIM-01824	BRCA2	CORE_HR	LumA	0.8959	4.7188	False	44	HIGH	HIGH	19.3381
SIM-01825	BRCA2	CORE_HR	LumA	0.796	2.4978	False	31	HIGH	HIGH	45.2921
SIM-01826	RAD51C	CORE_HR	LumB	0.9352	3.2055	False	26	HIGH	HIGH	49.8846
SIM-01827	RAD51C	CORE_HR	LumA	0.6587	2.9409	False	41	HIGH	HIGH	59.4053
SIM-01828	BRCA2	CORE_HR	Basal	0.9221	3.5729	False	41	HIGH	HIGH	64.1855
SIM-01829	BARD1	CORE_HR	LumA	0.7619	4.6704	True	29	HIGH	HIGH	47.3807
SIM-01830	RAD51B	CORE_HR	Normal-like	0.8144	4.6692	True	51	HIGH	HIGH	37.4772
SIM-01831	BRCA2	CORE_HR	LumB	0.739	2.575	False	45	HIGH	HIGH	62.3332
SIM-01832	BRIP1	CORE_HR	LumB	0.862	5.0689	False	30	HIGH	HIGH	19.3751
SIM-01833	BARD1	CORE_HR	LumB	0.8619	2.091	False	27	HIGH	AMBIGUOUS_REGIME	84.5934
SIM-01834	RAD51B	CORE_HR	LumB	0.6706	3.228	False	48	HIGH	AMBIGUOUS_REGIME	44.3367
SIM-01835	BRIP1	CORE_HR	LumA	0.9237	3.3386	True	35	HIGH	AMBIGUOUS_REGIME	14.6256
SIM-01836	PALB2	CORE_HR	LumB	0.6877	5.2414	False	38	HIGH	AMBIGUOUS_REGIME	58.3357
SIM-01837	BRCA2	CORE_HR	LumA	0.6537	5.2596	False	29	HIGH	AMBIGUOUS_REGIME	50.2567
SIM-01838	BARD1	CORE_HR	LumA	0.6951	4.4816	True	40	HIGH	AMBIGUOUS_REGIME	25.2996
SIM-01839	RAD51C	CORE_HR	LumA	0.862	1.8389	False	35	HIGH	AMBIGUOUS_REGIME	38.8546
SIM-01840	PALB2	CORE_HR	HER2E	0.8708	2.9355	False	46	HIGH	AMBIGUOUS_REGIME	31.6222
SIM-01841	RAD54L	CORE_HR	LumB	0.73	3.1352	False	31	HIGH	NOT_EVALUABLE_REGIME	35.7263
SIM-01842	BRIP1	CORE_HR	LumB	0.6812	4.5808	False	38	HIGH	NOT_EVALUABLE_REGIME	50.4
SIM-01843	RAD51B	CORE_HR	LumA	0.7428	3.5293	True	41	HIGH	NOT_EVALUABLE_REGIME	28.8433
SIM-01844	RAD54L	CORE_HR	LumB	0.6712	3.2144	True	39	HIGH	NOT_EVALUABLE_REGIME	40.5825
SIM-01845	RAD51D	CORE_HR	LumB	0.9024	3.6829	True	44	HIGH	NOT_EVALUABLE_REGIME	62.9467
SIM-01846	RAD51D	CORE_HR	LumA	0.7738	3.7004	True	34	HIGH	NOT_EVALUABLE_REGIME	53.9053
SIM-01847	PALB2	CORE_HR	HER2E	0.6851	1.5309	False	34	HIGH	NOT_EVALUABLE_REGIME	68.9092
SIM-01848	RAD54L	CORE_HR	LumA	0.8454	5.2268	True	48	HIGH	NOT_EVALUABLE_REGIME	53.3683
SIM-01849	BRIP1	CORE_HR	LumA	0.2508	1.5124	True	37	LOW	LOW	-8.5255
SIM-01850	RAD54L	CORE_HR	LumB	0.2901	2.5611	True	60	LOW	LOW	20.7629
SIM-01851	BRIP1	CORE_HR	LumB	0.1227	3.6044	False	31	LOW	LOW	25.644
SIM-01852	RAD54L	CORE_HR	Normal-like	0.2025	2.1209	True	31	LOW	LOW	20.4607
SIM-01853	RAD51C	CORE_HR	LumA	0.2473	3.5465	False	48	LOW	LOW	-9.6436
SIM-01854	BRCA1	CORE_HR	Basal	0.3184	4.5634	True	22	LOW	LOW	50.4964
SIM-01855	RAD51B	CORE_HR	HER2E	0.307	3.1297	False	51	LOW	LOW	14.885
SIM-01856	RAD51B	CORE_HR	LumB	0.2296	4.4622	False	28	LOW	LOW	-3.2688
SIM-01857	BARD1	CORE_HR	LumA	0.2161	3.5866	False	55	LOW	LOW	33.783
SIM-01858	BRCA1	CORE_HR	LumB	0.3475	2.5517	True	40	LOW	LOW	17.4321
SIM-01859	PALB2	CORE_HR	LumA	0.2173	5.3169	False	40	LOW	LOW	14.9478
SIM-01860	BRIP1	CORE_HR	LumB	0.1802	3.1979	True	31	LOW	LOW	9.0999
SIM-01861	BRIP1	CORE_HR	Basal	0.149	5.1162	False	40	LOW	LOW	13.7281
SIM-01862	RAD54L	CORE_HR	LumA	0.2066	2.5603	True	38	LOW	LOW	8.1857
SIM-01863	RAD54L	CORE_HR	HER2E	0.1489	1.9382	False	37	LOW	LOW	29.9383
SIM-01864	BRCA2	CORE_HR	LumA	0.1255	5.1599	False	38	LOW	LOW	15.7961
SIM-01865	RAD51B	CORE_HR	LumA	0.2139	3.9059	True	48	LOW	LOW	30.518
SIM-01866	PALB2	CORE_HR	Basal	0.3014	4.6357	True	42	LOW	LOW	52.7792
SIM-01867	RAD54L	CORE_HR	Normal-like	0.1784	2.6	False	35	LOW	LOW	16.7231
SIM-01868	PALB2	CORE_HR	LumB	0.2576	4.9355	False	39	LOW	LOW	28.3157
SIM-01869	RAD54L	CORE_HR	Basal	0.322	3.8053	True	39	LOW	LOW	41.0201
SIM-01870	RAD51B	CORE_HR	LumA	0.1856	4.7611	True	45	LOW	LOW	-6.0462
SIM-01871	RAD51B	CORE_HR	LumB	0.1345	4.0711	False	43	LOW	LOW	38.9945
SIM-01872	BRCA1	CORE_HR	Basal	0.3035	3.4074	True	37	LOW	LOW	13.8126
SIM-01873	RAD54L	CORE_HR	HER2E	0.2676	4.0855	False	46	LOW	LOW	3.7658
SIM-01874	RAD51C	CORE_HR	LumA	0.2551	2.7519	False	37	LOW	LOW	13.6782
SIM-01875	BRCA1	CORE_HR	LumA	0.2285	4.9199	False	44	LOW	LOW	-7.015
SIM-01876	BARD1	CORE_HR	LumA	0.3308	2.8146	True	44	LOW	LOW	8.037
SIM-01877	RAD51B	CORE_HR	HER2E	0.3211	4.2019	False	42	LOW	LOW	20.6079
SIM-01878	BRCA1	CORE_HR	LumB	0.1819	5.1651	True	44	LOW	LOW	-21.2822
SIM-01879	RAD51B	CORE_HR	LumB	0.2873	4.9058	True	24	LOW	LOW	25.3374
SIM-01880	BRCA1	CORE_HR	LumA	0.1292	4.8006	False	53	LOW	LOW	1.6526
SIM-01881	BARD1	CORE_HR	Normal-like	0.1467	4.4992	False	39	LOW	LOW	23.3119
SIM-01882	BARD1	CORE_HR	LumA	0.1323	2.3679	False	30	LOW	LOW	7.9446
SIM-01883	BRCA1	CORE_HR	Normal-like	0.3451	2.3455	False	31	LOW	LOW	9.1355
SIM-01884	RAD51B	CORE_HR	HER2E	0.2837	2.2553	False	44	LOW	LOW	18.0344
SIM-01885	RAD54L	CORE_HR	LumB	0.1758	5.2221	False	46	LOW	LOW	24.2317
SIM-01886	RAD51D	CORE_HR	LumB	0.2004	5.0365	False	31	LOW	LOW	-2.1872
SIM-01887	BRIP1	CORE_HR	LumA	0.2033	4.7096	False	38	LOW	LOW	1.1375
SIM-01888	PALB2	CORE_HR	LumB	0.2241	3.2511	False	38	LOW	LOW	31.0759
SIM-01889	BRIP1	CORE_HR	HER2E	0.2643	4.4361	False	33	LOW	LOW	4.0519
SIM-01890	BRCA1	CORE_HR	LumA	0.2338	5.1962	False	24	LOW	LOW	16.4483
SIM-01891	BRIP1	CORE_HR	Basal	0.2437	1.9331	False	40	LOW	LOW	43.1162
SIM-01892	BARD1	CORE_HR	LumA	0.2743	3.4523	True	43	LOW	LOW	12.2925
SIM-01893	BRCA2	CORE_HR	Basal	0.2897	2.3307	True	37	LOW	LOW	36.5624
SIM-01894	PALB2	CORE_HR	LumA	0.2908	4.8748	True	37	LOW	LOW	58.8128
SIM-01895	RAD51D	CORE_HR	LumA	0.2242	5.1819	True	30	LOW	LOW	35.6446
SIM-01896	RAD51B	CORE_HR	LumA	0.2111	1.8619	True	49	LOW	LOW	9.7829
SIM-01897	RAD54L	CORE_HR	LumA	0.1829	2.2196	False	40	LOW	LOW	-28.6159
SIM-01898	BRCA2	CORE_HR	Basal	0.1099	2.7349	False	42	LOW	LOW	29.1228
SIM-01899	RAD54L	CORE_HR	LumA	0.1076	4.4417	False	36	LOW	LOW	2.7397
SIM-01900	RAD51B	CORE_HR	HER2E	0.303	5.0825	False	34	LOW	LOW	-31.6086
SIM-01901	RAD51D	CORE_HR	LumB	0.1475	4.9299	False	25	LOW	LOW	14.9371
SIM-01902	BRCA2	CORE_HR	LumB	0.1211	3.3981	True	29	LOW	LOW	-8.5771
SIM-01903	BRIP1	CORE_HR	Basal	0.2932	3.4324	False	49	LOW	LOW	21.1228
SIM-01904	BRCA1	CORE_HR	Basal	0.3275	2.2429	True	41	LOW	LOW	45.9795
SIM-01905	RAD51C	CORE_HR	Basal	0.2334	3.4022	False	43	LOW	LOW	45.7014
SIM-01906	BRCA2	CORE_HR	Basal	0.2554	3.3817	False	41	LOW	LOW	55.5033
SIM-01907	PALB2	CORE_HR	Basal	0.3083	2.2522	False	27	LOW	LOW	41.2017
SIM-01908	BRCA2	CORE_HR	LumB	0.1161	2.0052	False	43	LOW	LOW	32.1154
SIM-01909	BARD1	CORE_HR	LumB	0.1594	4.0933	False	58	LOW	LOW	30.7065
SIM-01910	PALB2	CORE_HR	LumB	0.1946	5.0782	False	54	LOW	LOW	51.2741
SIM-01911	RAD51C	CORE_HR	LumA	0.2723	2.5328	False	33	LOW	LOW	17.2245
SIM-01912	BRCA2	CORE_HR	LumA	0.1543	4.6574	False	42	LOW	LOW	30.5818
SIM-01913	BARD1	CORE_HR	LumA	0.2495	1.5857	False	41	LOW	LOW	25.8948
SIM-01914	BRCA1	CORE_HR	LumA	0.163	4.611	False	39	LOW	LOW	48.3203
SIM-01915	BRIP1	CORE_HR	LumA	0.3076	1.9707	True	32	LOW	LOW	16.5698
SIM-01916	BRCA1	CORE_HR	Basal	0.2262	3.9456	True	29	LOW	LOW	46.7232
SIM-01917	RAD54L	CORE_HR	Basal	0.1177	3.786	True	28	LOW	LOW	32.2877
SIM-01918	BRCA2	CORE_HR	LumA	0.1263	3.0844	True	42	LOW	LOW	19.0289
SIM-01919	BRCA2	CORE_HR	LumA	0.2982	4.3362	False	42	LOW	LOW	30.4918
SIM-01920	BRCA2	CORE_HR	LumA	0.1817	2.2035	False	50	LOW	LOW	31.692
SIM-01921	RAD54L	CORE_HR	Basal	0.155	2.3416	False	49	LOW	LOW	16.984
SIM-01922	RAD54L	CORE_HR	LumB	0.2731	4.6498	False	52	LOW	LOW	-5.342
SIM-01923	BARD1	CORE_HR	LumB	0.2416	1.5419	False	42	LOW	LOW	16.3726
SIM-01924	RAD51B	CORE_HR	LumA	0.152	3.9261	False	34	LOW	LOW	23.2886
SIM-01925	BRCA1	CORE_HR	LumB	0.2417	3.9688	False	42	LOW	LOW	14.6442
SIM-01926	PALB2	CORE_HR	LumA	0.1753	4.1168	False	33	LOW	LOW	41.8807
SIM-01927	RAD51C	CORE_HR	LumA	0.3392	3.429	False	48	LOW	LOW	25.8315
SIM-01928	BRCA2	CORE_HR	LumA	0.3215	1.6517	True	58	LOW	LOW	21.5302
SIM-01929	PALB2	CORE_HR	Basal	0.2857	3.5668	False	43	LOW	LOW	65.4046
SIM-01930	BRIP1	CORE_HR	Basal	0.1532	4.8167	True	40	LOW	LOW	21.7257
SIM-01931	RAD51B	CORE_HR	LumA	0.2225	4.2699	False	47	LOW	LOW	35.0863
SIM-01932	BRIP1	CORE_HR	LumB	0.1288	3.0758	True	40	LOW	LOW	5.2097
SIM-01933	RAD51B	CORE_HR	Basal	0.3436	5.2418	True	36	LOW	LOW	22.9914
SIM-01934	RAD51B	CORE_HR	LumA	0.3201	3.8605	False	43	LOW	LOW	16.4395
SIM-01935	RAD51D	CORE_HR	Basal	0.2431	3.9222	False	47	LOW	LOW	25.1728
SIM-01936	PALB2	CORE_HR	LumA	0.1486	3.1739	False	33	LOW	LOW	10.8369
SIM-01937	BRIP1	CORE_HR	LumA	0.3124	3.0799	False	37	LOW	LOW	36.5369
SIM-01938	BRCA1	CORE_HR	HER2E	0.1294	4.0811	True	26	LOW	LOW	18.1454
SIM-01939	BRIP1	CORE_HR	LumA	0.3021	3.372	False	38	LOW	LOW	36.3309
SIM-01940	RAD54L	CORE_HR	LumB	0.3403	4.2225	False	27	LOW	LOW	27.4927
SIM-01941	BRIP1	CORE_HR	HER2E	0.3333	4.5868	False	41	LOW	LOW	29.0352
SIM-01942	RAD54L	CORE_HR	Basal	0.2541	4.8758	False	35	LOW	LOW	32.3441
SIM-01943	BRIP1	CORE_HR	LumA	0.3482	3.6199	False	29	LOW	LOW	32.1312
SIM-01944	BRIP1	CORE_HR	LumA	0.1287	2.9758	True	34	LOW	LOW	19.1433
SIM-01945	RAD54L	CORE_HR	LumA	0.2827	4.1873	True	28	LOW	LOW	11.1908
SIM-01946	BRCA2	CORE_HR	Basal	0.2569	2.5601	False	45	LOW	LOW	31.1334
SIM-01947	RAD51D	CORE_HR	Basal	0.145	2.5325	False	35	LOW	LOW	53.1738
SIM-01948	RAD51D	CORE_HR	LumA	0.3129	3.2185	False	39	LOW	LOW	48.1351
SIM-01949	PALB2	CORE_HR	LumA	0.2507	4.6679	True	39	LOW	LOW	26.8955
SIM-01950	RAD51D	CORE_HR	LumA	0.2738	2.3228	False	42	LOW	LOW	-21.3127
SIM-01951	BARD1	CORE_HR	Basal	0.1426	4.6612	False	29	LOW	LOW	39.7824
SIM-01952	BRCA1	CORE_HR	HER2E	0.267	2.2659	False	34	LOW	LOW	12.9295
SIM-01953	BRCA1	CORE_HR	HER2E	0.2927	2.8279	False	38	LOW	LOW	-2.3303
SIM-01954	BRCA1	CORE_HR	LumB	0.1751	3.0535	False	37	LOW	LOW	19.5586
SIM-01955	RAD51B	CORE_HR	LumB	0.3255	3.7714	False	35	LOW	LOW	8.242
SIM-01956	PALB2	CORE_HR	LumA	0.253	2.9849	True	40	LOW	LOW	14.7441
SIM-01957	BRIP1	CORE_HR	LumA	0.2585	3.4018	False	42	LOW	LOW	3.3177
SIM-01958	RAD51B	CORE_HR	LumB	0.2609	3.365	False	36	LOW	LOW	19.3279
SIM-01959	BARD1	CORE_HR	LumA	0.2529	1.5121	False	37	LOW	LOW	27.9897
SIM-01960	BRCA2	CORE_HR	Basal	0.1055	3.8291	True	49	LOW	LOW	9.6579
SIM-01961	BRCA1	CORE_HR	HER2E	0.1761	4.2816	False	31	LOW	LOW	0.406
SIM-01962	RAD51D	CORE_HR	LumA	0.1681	2.664	False	25	LOW	LOW	12.8442
SIM-01963	RAD51C	CORE_HR	Basal	0.2743	3.0902	True	46	LOW	LOW	34.9739
SIM-01964	BARD1	CORE_HR	LumB	0.2091	3.5984	False	45	LOW	LOW	35.5079
SIM-01965	BRCA2	CORE_HR	Basal	0.2953	2.2413	False	43	LOW	LOW	15.8723
SIM-01966	BRCA1	CORE_HR	HER2E	0.1072	2.6058	True	30	LOW	LOW	39.0156
SIM-01967	BARD1	CORE_HR	HER2E	0.2444	1.6738	False	42	LOW	LOW	31.7445
SIM-01968	BRCA2	CORE_HR	LumB	0.1691	3.2815	False	49	LOW	LOW	-6.8351
SIM-01969	BARD1	CORE_HR	LumA	0.3183	4.2608	True	36	LOW	LOW	6.6988
SIM-01970	PALB2	CORE_HR	LumA	0.2075	4.623	False	31	LOW	LOW	-3.0453
SIM-01971	BRIP1	CORE_HR	Normal-like	0.3453	4.1578	True	52	LOW	LOW	7.5719
SIM-01972	RAD51D	CORE_HR	HER2E	0.2809	5.162	False	41	LOW	LOW	27.9969
SIM-01973	BRCA1	CORE_HR	LumB	0.334	5.3755	False	32	LOW	LOW	-4.1324
SIM-01974	PALB2	CORE_HR	Basal	0.2632	1.7203	True	41	LOW	LOW	34.8131
SIM-01975	RAD51C	CORE_HR	LumA	0.1616	3.1397	True	38	LOW	LOW	20.2704
SIM-01976	BARD1	CORE_HR	Basal	0.1599	2.246	False	56	LOW	LOW	14.9463
SIM-01977	BARD1	CORE_HR	LumA	0.1978	1.7327	False	45	LOW	LOW	5.9608
SIM-01978	RAD51B	CORE_HR	LumA	0.1216	4.2405	True	40	LOW	LOW	18.5123
SIM-01979	BRCA1	CORE_HR	Basal	0.3094	5.366	False	31	LOW	LOW	38.7674
SIM-01980	RAD51B	CORE_HR	LumB	0.1149	2.5867	False	42	LOW	LOW	-0.5779
SIM-01981	RAD51D	CORE_HR	HER2E	0.2712	1.6716	False	45	LOW	LOW	8.6918
SIM-01982	PALB2	CORE_HR	Basal	0.2564	5.381	False	38	LOW	LOW	33.2207
SIM-01983	BRCA1	CORE_HR	LumA	0.1215	2.6972	False	53	LOW	LOW	6.7853
SIM-01984	RAD51D	CORE_HR	LumA	0.2793	3.029	True	34	LOW	LOW	62.8973
SIM-01985	BARD1	CORE_HR	LumA	0.2489	3.2355	False	42	LOW	LOW	17.2094
SIM-01986	BARD1	CORE_HR	LumB	0.184	4.3214	False	23	LOW	LOW	14.6696
SIM-01987	BARD1	CORE_HR	LumA	0.2187	2.607	False	40	LOW	LOW	15.1658
SIM-01988	PALB2	CORE_HR	LumA	0.339	2.7807	False	40	LOW	LOW	30.2933
SIM-01989	RAD51D	CORE_HR	LumA	0.2727	4.6766	True	38	LOW	LOW	42.2938
SIM-01990	RAD51B	CORE_HR	Basal	0.3246	3.7261	False	24	LOW	LOW	30.383
SIM-01991	RAD51B	CORE_HR	LumB	0.3025	2.3169	False	46	LOW	LOW	33.0043
SIM-01992	BRIP1	CORE_HR	LumB	0.3345	1.5662	False	38	LOW	LOW	11.9663
SIM-01993	BRCA2	CORE_HR	LumB	0.2467	1.626	False	50	LOW	LOW	24.0305
SIM-01994	BRCA2	CORE_HR	LumA	0.2704	2.457	False	37	LOW	LOW	17.1488
SIM-01995	BRIP1	CORE_HR	HER2E	0.3272	2.6182	False	31	LOW	LOW	6.756
SIM-01996	RAD54L	CORE_HR	Basal	0.3346	4.2283	True	28	LOW	LOW	22.8726
SIM-01997	RAD51B	CORE_HR	Basal	0.1993	4.7802	False	22	LOW	LOW	45.6682
SIM-01998	RAD51B	CORE_HR	Basal	0.2315	5.0589	False	34	LOW	LOW	35.3671
SIM-01999	BRIP1	CORE_HR	Normal-like	0.3024	1.5889	False	38	LOW	LOW	13.5128
SIM-02000	BRCA2	CORE_HR	LumA	0.2737	4.584	False	44	LOW	LOW	26.2836
SIM-02001	BRCA2	CORE_HR	LumB	0.2737	2.3977	False	53	LOW	LOW	12.8552
SIM-02002	RAD51D	CORE_HR	LumA	0.3481	3.6942	False	45	LOW	LOW	33.6594
SIM-02003	RAD51C	CORE_HR	LumA	0.2451	2.8426	True	17	LOW	LOW	36.1961
SIM-02004	RAD51B	CORE_HR	LumA	0.1778	3.9471	True	40	LOW	LOW	-3.2994
SIM-02005	RAD54L	CORE_HR	HER2E	0.2744	4.9532	False	43	LOW	LOW	32.4779
SIM-02006	BRCA1	CORE_HR	Basal	0.1677	1.8721	False	34	LOW	LOW	30.4834
SIM-02007	RAD51D	CORE_HR	LumB	0.3075	2.1733	False	38	LOW	LOW	21.0516
