sample_id	gene_group	true_class	recovered_sbs3_exposure
SIM-02686	CORE_HR	Benign	0.0
SIM-02687	CORE_HR	Benign	0.0
SIM-02688	CORE_HR	Benign	0.0
SIM-02689	CORE_HR	Benign	0.0
SIM-02690	CORE_HR	Benign	0.0
SIM-02691	CORE_HR	Benign	0.0
SIM-02692	CORE_HR	Benign	0.0
SIM-02693	CORE_HR	Benign	0.0
SIM-02694	CORE_HR	Benign	0.0
SIM-02695	CORE_HR	Benign	0.0
SIM-02696	CORE_HR	Benign	0.0
SIM-02697	CORE_HR	Benign	0.0
SIM-02698	CORE_HR	Benign	0.0
SIM-02699	CORE_HR	Benign	0.0
SIM-02700	CORE_HR	Benign	0.0
SIM-02701	CORE_HR	Benign	0.0
SIM-02702	CORE_HR	Benign	0.0
SIM-02703	CORE_HR	Benign	0.0
SIM-02704	CORE_HR	Benign	0.0
SIM-02705	CORE_HR	Benign	0.0
SIM-02706	CORE_HR	Benign	0.0
SIM-02707	CORE_HR	Benign	0.0
SIM-02708	CORE_HR	Benign	0.0
SIM-02709	CORE_HR	Benign	0.0
SIM-02710	CORE_HR	Benign	0.0
SIM-02711	CORE_HR	Benign	0.0
SIM-02712	CORE_HR	Benign	0.0
SIM-02713	CORE_HR	Benign	0.0
SIM-02714	CORE_HR	Benign	0.0
SIM-02715	CORE_HR	Benign	0.0
SIM-02716	CORE_HR	Benign	0.0
SIM-02717	CORE_HR	Benign	0.0
SIM-02718	CORE_HR	Benign	0.0
SIM-02719	CORE_HR	Benign	0.0
SIM-02720	CORE_HR	Benign	0.0
SIM-02721	CORE_HR	Benign	0.0
SIM-02722	CORE_HR	Benign	0.0
SIM-02723	CORE_HR	Benign	0.0
SIM-02724	CORE_HR	Benign	0.0
SIM-02725	CORE_HR	Benign	0.0
SIM-02726	CORE_HR	Benign	0.625
SIM-02727	CORE_HR	Benign	0.0
SIM-02728	CORE_HR	Benign	0.0
SIM-02729	CORE_HR	Benign	0.0
SIM-02730	CORE_HR	Benign	0.0
SIM-02731	CORE_HR	Benign	0.0
SIM-02732	CORE_HR	Benign	0.689655
SIM-02733	CORE_HR	Benign	0.0
SIM-02734	CORE_HR	Benign	0.0
SIM-02735	CORE_HR	Benign	0.0
SIM-02736	CORE_HR	Benign	0.0
SIM-02737	CORE_HR	Benign	0.0
SIM-02738	CORE_HR	Benign	0.0
SIM-02739	CORE_HR	Benign	0.0
SIM-02740	CORE_HR	Benign	0.0
SIM-02741	CORE_HR	Benign	0.0
SIM-02742	CORE_HR	Benign	0.0
SIM-02743	CORE_HR	Benign	0.0
SIM-02744	CORE_HR	Benign	0.0
SIM-02745	CORE_HR	Benign	0.0
SIM-02746	CORE_HR	Benign	0.0
SIM-02747	CORE_HR	Benign	0.0
SIM-02748	CORE_HR	Benign	0.0
SIM-02749	CORE_HR	Benign	1.0
SIM-02750	CORE_HR	Benign	0.0
SIM-02751	CORE_HR	Benign	0.0
SIM-02752	CORE_HR	Benign	0.0
SIM-02753	CORE_HR	Benign	0.0
SIM-02754	CORE_HR	Benign	0.0
SIM-02755	CORE_HR	Benign	0.0
SIM-02756	CORE_HR	Benign	0.0
SIM-02757	CORE_HR	Benign	0.0
SIM-02758	CORE_HR	Benign	0.0
SIM-02759	CORE_HR	Benign	0.0
SIM-02760	CORE_HR	Benign	0.0
SIM-02761	CORE_HR	Benign	0.0
SIM-02762	CORE_HR	Benign	0.0
SIM-02763	CORE_HR	Benign	0.0
SIM-02764	CORE_HR	Benign	0.0
SIM-02765	CORE_HR	Benign	0.0
SIM-02766	CORE_HR	Benign	0.0
SIM-02767	CORE_HR	Benign	0.0
SIM-02768	CORE_HR	Benign	0.0
SIM-02769	CORE_HR	Benign	0.0
SIM-02770	CORE_HR	Benign	0.0
SIM-02771	CORE_HR	Benign	0.0
SIM-02772	CORE_HR	Benign	0.0
SIM-02773	CORE_HR	Benign	0.0
SIM-02774	CORE_HR	Benign	0.0
SIM-02775	CORE_HR	Benign	0.0
SIM-02776	CORE_HR	Benign	0.0
SIM-02777	CORE_HR	Benign	0.0
SIM-02778	CORE_HR	Benign	0.8
SIM-02779	CORE_HR	Benign	0.0
SIM-02780	CORE_HR	Benign	0.0
SIM-02781	CORE_HR	Benign	0.0
SIM-02782	CORE_HR	Benign	0.0
SIM-02783	CORE_HR	Benign	0.0
SIM-02784	CORE_HR	Benign	0.0
SIM-02785	CORE_HR	Benign	0.0
SIM-02786	CORE_HR	Benign	0.0
SIM-02787	CORE_HR	Benign	0.0
SIM-02788	CORE_HR	Benign	0.0
SIM-02789	CORE_HR	Benign	0.0
SIM-02790	CORE_HR	Benign	0.0
SIM-02791	CORE_HR	Benign	0.0
SIM-02792	CORE_HR	Benign	0.0
SIM-02793	CORE_HR	Benign	0.0
SIM-02794	CORE_HR	Benign	0.0
SIM-02795	CORE_HR	Benign	0.0
SIM-02796	CORE_HR	Benign	0.0
SIM-02797	CORE_HR	Benign	0.0
SIM-02798	CORE_HR	Benign	0.369048
SIM-02799	CORE_HR	Benign	0.0
SIM-02800	CORE_HR	Benign	0.0
SIM-02801	CORE_HR	Benign	0.0
SIM-02802	CORE_HR	Benign	0.815789
SIM-02803	CORE_HR	Benign	0.757895
SIM-02804	CORE_HR	Benign	0.0
SIM-02805	CORE_HR	Benign	0.0
SIM-02806	CORE_HR	Benign	0.0
SIM-02807	CORE_HR	Benign	0.0
SIM-02808	CORE_HR	Benign	0.0
SIM-02809	CORE_HR	Benign	0.0
SIM-02810	CORE_HR	Benign	0.0
SIM-02811	CORE_HR	Benign	0.0
SIM-02812	CORE_HR	Benign	0.0
SIM-02813	CORE_HR	Benign	0.0
SIM-02814	CORE_HR	Benign	0.0
SIM-02815	CORE_HR	Benign	0.0
SIM-02816	CORE_HR	Benign	0.0
SIM-02817	CORE_HR	Benign	0.0
SIM-02818	CORE_HR	Benign	0.0
SIM-02819	CORE_HR	Benign	0.0
SIM-02820	CORE_HR	Benign	0.0
SIM-02821	CORE_HR	Benign	0.0
SIM-02822	CORE_HR	Benign	0.0
SIM-02823	CORE_HR	Benign	0.0
SIM-02824	CORE_HR	Benign	0.0
SIM-02825	CORE_HR	Benign	0.0
SIM-02826	CORE_HR	Benign	0.0
SIM-02827	CORE_HR	Benign	0.0
SIM-02828	CORE_HR	Benign	0.0
SIM-02829	CORE_HR	Benign	0.0
SIM-02830	CORE_HR	Benign	0.0
SIM-02831	CORE_HR	Benign	0.0
SIM-02832	CORE_HR	Benign	0.0
SIM-02833	CORE_HR	Benign	0.0
SIM-02834	CORE_HR	Benign	0.0
SIM-02835	CORE_HR	Benign	0.0
SIM-02836	CORE_HR	Benign	0.0
SIM-02837	CORE_HR	Benign	0.521739
SIM-02838	CORE_HR	Benign	0.0
SIM-02839	CORE_HR	Benign	0.0
SIM-02840	CORE_HR	Benign	0.0
SIM-02841	CORE_HR	Benign	0.0
SIM-02842	CORE_HR	Benign	0.0
SIM-02843	CORE_HR	Benign	0.0
SIM-02844	CORE_HR	Benign	0.0
SIM-02845	CORE_HR	Benign	0.0
SIM-02846	CORE_HR	Benign	0.0
SIM-02847	CORE_HR	Benign	0.0
SIM-02848	CORE_HR	Benign	0.0
SIM-02849	CORE_HR	Benign	0.0
SIM-02850	CORE_HR	Benign	0.0
SIM-02851	CORE_HR	Benign	0.0
SIM-02852	CORE_HR	Benign	0.0
SIM-02853	CORE_HR	Benign	0.0
SIM-02854	CORE_HR	Benign	0.0
SIM-02855	CORE_HR	Benign	0.0
SIM-02856	CORE_HR	Benign	0.0
SIM-02857	CORE_HR	Benign	0.0
SIM-02858	CORE_HR	Benign	0.0
SIM-02859	CORE_HR	Benign	0.0
SIM-02860	CORE_HR	Benign	0.0
SIM-02861	CORE_HR	Benign	0.0
SIM-02862	CORE_HR	Benign	0.0
SIM-02863	CORE_HR	Benign	0.0
SIM-02864	CORE_HR	Benign	0.0
SIM-02865	CORE_HR	Benign	0.0
SIM-02866	CORE_HR	Benign	0.0
SIM-02867	CORE_HR	Benign	0.0
SIM-02868	CORE_HR	Benign	0.666667
SIM-02869	CORE_HR	Benign	0.0
SIM-02870	CORE_HR	Benign	0.0
SIM-02871	CORE_HR	Benign	0.0
SIM-02872	CORE_HR	Benign	0.0
SIM-02873	CORE_HR	Benign	0.0
SIM-02874	CORE_HR	Benign	0.0
SIM-02875	CORE_HR	Benign	0.0
SIM-02876	CORE_HR	Benign	0.0
SIM-02877	CORE_HR	Benign	0.0
SIM-02878	CORE_HR	Benign	0.0
SIM-02879	CORE_HR	Benign	0.0
SIM-02880	CORE_HR	Benign	0.0
SIM-02881	CORE_HR	Benign	0.0
SIM-02882	CORE_HR	Benign	0.0
SIM-02883	CORE_HR	Benign	0.0
SIM-02884	CORE_HR	Benign	0.0
SIM-02885	CORE_HR	Benign	0.0
SIM-02886	CORE_HR	Benign	0.0
SIM-02887	CORE_HR	Benign	0.0
SIM-02888	CORE_HR	Benign	0.0
SIM-02889	CORE_HR	Benign	0.0
SIM-02890	CORE_HR	Benign	0.0
SIM-02891	CORE_HR	Benign	0.0
SIM-02892	CORE_HR	Benign	0.0
SIM-02893	CORE_HR	Benign	0.0
SIM-02894	CORE_HR	Benign	0.0
SIM-02895	CORE_HR	Benign	0.0
SIM-02896	CORE_HR	Benign	0.0
SIM-02897	CORE_HR	Benign	0.0
SIM-02898	CORE_HR	Benign	0.0
SIM-02899	CORE_HR	Benign	0.0
SIM-02900	CORE_HR	Benign	0.0
SIM-02901	CORE_HR	Benign	0.0
SIM-02902	CORE_HR	Benign	0.0
SIM-02903	CORE_HR	Benign	0.0
SIM-02904	CORE_HR	Benign	0.0
SIM-02905	CORE_HR	Benign	0.0
SIM-02906	CORE_HR	Benign	0.0
SIM-02907	CORE_HR	Benign	0.0
SIM-02908	CORE_HR	Benign	0.0
SIM-02909	CORE_HR	Benign	0.0
SIM-02910	CORE_HR	Benign	0.0
SIM-02911	CORE_HR	Benign	0.0
SIM-02912	CORE_HR	Benign	0.0
SIM-02913	CORE_HR	Benign	0.0
SIM-02914	CORE_HR	Benign	0.0
SIM-02915	CORE_HR	Benign	0.0
SIM-02916	CORE_HR	Benign	0.0
SIM-02917	CORE_HR	Benign	0.0
SIM-02918	CORE_HR	Benign	0.0
SIM-02919	CORE_HR	Benign	0.0
SIM-02920	CORE_HR	Benign	0.0
SIM-02921	CORE_HR	Benign	0.0
SIM-02922	CORE_HR	Benign	0.666667
SIM-02923	CORE_HR	Benign	0.612245
SIM-02924	CORE_HR	Benign	0.0
SIM-02925	CORE_HR	Benign	0.0
SIM-02926	CORE_HR	Benign	0.0
SIM-02927	CORE_HR	Benign	0.0
SIM-02928	CORE_HR	Benign	0.0
SIM-02929	CORE_HR	Benign	0.0
SIM-02930	CORE_HR	Benign	0.0
SIM-02931	CORE_HR	Benign	0.0
SIM-02932	CORE_HR	Benign	0.0
SIM-02933	CORE_HR	Benign	0.0
SIM-02934	CORE_HR	Benign	0.0
SIM-02935	CORE_HR	Benign	0.0
SIM-02936	CORE_HR	Benign	0.0
SIM-02937	CORE_HR	Benign	0.0
SIM-02938	CORE_HR	Benign	0.0
SIM-02939	CORE_HR	Benign	0.0
SIM-02940	CORE_HR	Benign	0.0
SIM-02941	CORE_HR	Benign	0.0
SIM-02942	CORE_HR	Benign	0.0
SIM-02943	CORE_HR	Benign	0.0
SIM-02944	CORE_HR	Benign	0.0
SIM-02945	CORE_HR	Benign	0.0
SIM-02946	CORE_HR	Benign	0.0
SIM-02947	CORE_HR	Benign	0.0
SIM-02948	CORE_HR	Benign	0.0
SIM-02949	CORE_HR	Benign	0.0
SIM-02950	CORE_HR	Benign	0.0
SIM-02951	CORE_HR	Benign	0.0
SIM-02952	CORE_HR	Benign	0.0
SIM-02953	CORE_HR	Benign	0.0
SIM-02954	CORE_HR	Benign	0.0
SIM-02955	CORE_HR	Benign	0.0
SIM-02956	CORE_HR	Benign	0.0
SIM-02957	CORE_HR	Benign	0.0
SIM-02958	CORE_HR	Benign	0.0
SIM-02959	CORE_HR	Benign	0.804348
SIM-02960	CORE_HR	Benign	0.0
SIM-02961	CORE_HR	Benign	0.0
SIM-02962	CORE_HR	Benign	0.0
SIM-02963	CORE_HR	Benign	0.0
SIM-02964	CORE_HR	Benign	0.0
SIM-02965	CORE_HR	Benign	0.0
SIM-02966	CORE_HR	Benign	0.0
SIM-02967	CORE_HR	Benign	0.0
SIM-02968	CORE_HR	Benign	0.0
SIM-02969	CORE_HR	Benign	0.0
SIM-02970	CORE_HR	Benign	0.0
SIM-02971	CORE_HR	Benign	0.0
SIM-02972	CORE_HR	Benign	0.0
SIM-02973	CORE_HR	Benign	0.0
SIM-02974	CORE_HR	Benign	0.0
SIM-02975	CORE_HR	Benign	0.0
SIM-02976	CORE_HR	Benign	0.0
SIM-02977	CORE_HR	Benign	0.0
SIM-02978	CORE_HR	Benign	0.0
SIM-02979	CORE_HR	Benign	0.0
SIM-02980	CORE_HR	Benign	0.0
SIM-02981	CORE_HR	Benign	0.0
SIM-02982	CORE_HR	Benign	0.0
SIM-02983	CORE_HR	Benign	0.0
SIM-02984	CORE_HR	Benign	0.0
SIM-02985	CORE_HR	Benign	0.0
SIM-02986	CORE_HR	Benign	0.0
SIM-02987	CORE_HR	Benign	0.0
SIM-02988	CORE_HR	Benign	0.0
SIM-02989	CORE_HR	Benign	0.0
SIM-02990	CORE_HR	Benign	0.0
SIM-02991	CORE_HR	Benign	0.0
SIM-02992	CORE_HR	Benign	0.0
SIM-02993	CORE_HR	Benign	0.0
SIM-02994	CORE_HR	Benign	0.0
SIM-02995	CORE_HR	Benign	0.0
SIM-02996	CORE_HR	Benign	0.0
SIM-02997	CORE_HR	Benign	0.0
SIM-02998	CORE_HR	Benign	0.0
SIM-02999	CORE_HR	Benign	0.0
SIM-03000	CORE_HR	Benign	0.0
SIM-03001	CORE_HR	Benign	0.905405
SIM-03002	CORE_HR	Benign	0.0
SIM-03003	CORE_HR	Benign	0.0
SIM-03004	CORE_HR	Benign	0.0
SIM-03005	CORE_HR	Benign	0.0
SIM-03006	CORE_HR	Benign	0.753086
SIM-03007	CORE_HR	Benign	0.0
SIM-03008	CORE_HR	Benign	0.0
SIM-03009	CORE_HR	Benign	0.0
SIM-03010	CORE_HR	Benign	0.0
SIM-03011	CORE_HR	Benign	0.0
SIM-03012	CORE_HR	Benign	0.0
SIM-03013	CORE_HR	Benign	0.0
SIM-03014	CORE_HR	Benign	0.0
SIM-03015	CORE_HR	Benign	0.0
SIM-03016	CORE_HR	Benign	0.0
SIM-03017	CORE_HR	Benign	0.0
SIM-03018	CORE_HR	Benign	0.0
SIM-03019	CORE_HR	Benign	0.0
SIM-03020	CORE_HR	Benign	0.0
SIM-03021	CORE_HR	Benign	0.0
SIM-03022	CORE_HR	Benign	0.0
SIM-03023	CORE_HR	Benign	0.0
SIM-03024	CORE_HR	Benign	0.0
SIM-03025	CORE_HR	Benign	0.0
SIM-03026	CORE_HR	Benign	0.0
SIM-03027	CORE_HR	Benign	0.0
SIM-03028	CORE_HR	Benign	0.0
SIM-03029	CORE_HR	Benign	0.0
SIM-03030	CORE_HR	Benign	0.0
SIM-03031	CORE_HR	Benign	0.0
SIM-03032	CORE_HR	Benign	0.0
SIM-03033	CORE_HR	Benign	0.0
SIM-03034	CORE_HR	Benign	0.0
SIM-03035	CORE_HR	Benign	0.0
SIM-03036	CORE_HR	Benign	0.0
SIM-03037	CORE_HR	Benign	0.0
SIM-03038	CORE_HR	Benign	0.0
SIM-03039	CORE_HR	Benign	0.0
SIM-03040	CORE_HR	Benign	0.0
SIM-03041	CORE_HR	Benign	0.0
SIM-03042	CORE_HR	Benign	0.0
SIM-03043	CORE_HR	Benign	0.0
SIM-03044	CORE_HR	Benign	0.0
SIM-03045	CORE_HR	Benign	0.0
SIM-03046	CORE_HR	Benign	0.0
SIM-03047	CORE_HR	Benign	0.0
SIM-03048	CORE_HR	Benign	0.0
SIM-03049	CORE_HR	Benign	0.0
SIM-03050	CORE_HR	Benign	0.0
SIM-03051	CORE_HR	Benign	0.0
SIM-03052	CORE_HR	Benign	0.0
SIM-03053	CORE_HR	Benign	0.0
SIM-03054	CORE_HR	Benign	0.0
SIM-03055	CORE_HR	Benign	0.0
SIM-03056	CORE_HR	Benign	0.0
SIM-03057	CORE_HR	Benign	0.0
SIM-03058	CORE_HR	Benign	0.0
SIM-03059	CORE_HR	Benign	0.0
SIM-03060	CORE_HR	Benign	0.0
SIM-03061	CORE_HR	Benign	0.0
SIM-03062	CORE_HR	Benign	0.0
SIM-03063	CORE_HR	Benign	0.0
SIM-03064	CORE_HR	Benign	0.0
SIM-03065	CORE_HR	Benign	0.0
SIM-03066	CORE_HR	Benign	0.0
SIM-03067	CORE_HR	Benign	0.0
SIM-03068	CORE_HR	Benign	0.0
SIM-03069	CORE_HR	Benign	0.0
SIM-03070	CORE_HR	Benign	0.0
SIM-03071	CORE_HR	Benign	0.0
SIM-03072	CORE_HR	Benign	0.0
SIM-03073	CORE_HR	Benign	0.0
SIM-03074	CORE_HR	Benign	0.0
SIM-03075	CORE_HR	Benign	0.0
SIM-03076	CORE_HR	Benign	0.0
SIM-03077	CORE_HR	Benign	0.0
SIM-03078	CORE_HR	Benign	0.0
SIM-03079	CORE_HR	Benign	0.0
SIM-03080	CORE_HR	Benign	0.0
SIM-03081	CORE_HR	Benign	0.0
SIM-03082	CORE_HR	Benign	0.878378
SIM-03083	CORE_HR	Benign	0.0
SIM-03084	CORE_HR	Benign	0.0
SIM-03085	CORE_HR	Benign	0.0
SIM-03086	CORE_HR	Benign	0.0
SIM-03087	CORE_HR	Benign	0.0
SIM-03088	CORE_HR	Benign	0.0
SIM-03089	CORE_HR	Benign	0.0
SIM-03090	CORE_HR	Benign	0.0
SIM-03091	CORE_HR	Benign	0.0
SIM-03092	CORE_HR	Benign	0.0
SIM-03093	CORE_HR	Benign	0.0
SIM-03094	CORE_HR	Benign	0.0
SIM-03095	CORE_HR	Benign	0.0
SIM-03096	CORE_HR	Benign	0.0
SIM-03097	CORE_HR	Benign	0.0
SIM-03098	CORE_HR	Benign	0.0
SIM-03099	CORE_HR	Benign	0.0
SIM-03100	CORE_HR	Benign	0.0
SIM-03101	CORE_HR	Benign	0.0
SIM-03102	CORE_HR	Benign	0.0
SIM-03103	CORE_HR	Benign	0.0
SIM-03104	CORE_HR	Benign	0.0
SIM-03105	CORE_HR	Benign	0.0
SIM-03106	CORE_HR	Benign	0.0
SIM-03107	CORE_HR	Benign	0.0
SIM-03108	CORE_HR	Benign	0.0
SIM-03109	CORE_HR	Benign	0.0
SIM-03110	CORE_HR	Benign	0.0
SIM-03111	CORE_HR	Benign	0.762712
SIM-03112	CORE_HR	Benign	0.0
SIM-03113	CORE_HR	Benign	0.0
SIM-03114	CORE_HR	Benign	0.0
SIM-03115	CORE_HR	Benign	0.0
SIM-03116	CORE_HR	Benign	0.0
SIM-03117	CORE_HR	Benign	0.0
SIM-03118	CORE_HR	Benign	0.0
SIM-03119	CORE_HR	Benign	0.0
SIM-03120	CORE_HR	Benign	0.0
SIM-03121	CORE_HR	Benign	0.0
SIM-03122	CORE_HR	Benign	0.0
SIM-03123	CORE_HR	Benign	0.0
SIM-03124	CORE_HR	Benign	0.0
SIM-03125	CORE_HR	Benign	0.0
SIM-03126	CORE_HR	Benign	0.0
SIM-03127	CORE_HR	Benign	0.0
SIM-03128	CORE_HR	Benign	0.0
SIM-03129	CORE_HR	Benign	0.0
SIM-03130	CORE_HR	Benign	0.0
SIM-03131	CORE_HR	Benign	0.0
SIM-03132	CORE_HR	Benign	0.0
SIM-03133	CORE_HR	Benign	0.0
SIM-03134	CORE_HR	Benign	0.0
SIM-03135	CORE_HR	Benign	0.0
SIM-03136	CORE_HR	Benign	0.0
SIM-03137	CORE_HR	Benign	0.0
SIM-03138	CORE_HR	Benign	0.0
SIM-03139	CORE_HR	Benign	0.0
SIM-03140	CORE_HR	Benign	0.0
SIM-03141	CORE_HR	Benign	0.0
SIM-03142	CORE_HR	Benign	0.0
SIM-03143	CORE_HR	Benign	0.0
SIM-03144	CORE_HR	Benign	0.0
SIM-03145	CORE_HR	Benign	0.0
SIM-03146	CORE_HR	Benign	0.0
SIM-03147	CORE_HR	Benign	0.0
SIM-03148	CORE_HR	Benign	0.0
SIM-03149	CORE_HR	Benign	0.0
SIM-03150	CORE_HR	Benign	0.0
SIM-03151	CORE_HR	Benign	0.0
SIM-03152	CORE_HR	Benign	0.0
SIM-03153	CORE_HR	Benign	0.0
SIM-03154	CORE_HR	Benign	0.0
SIM-03155	CORE_HR	Benign	0.0
SIM-03156	CORE_HR	Benign	0.0
SIM-03157	CORE_HR	Benign	0.0
SIM-03158	CORE_HR	Benign	0.0
SIM-03159	CORE_HR	Benign	0.0
SIM-03160	CORE_HR	Benign	0.0
SIM-03161	CORE_HR	Benign	0.0
SIM-03162	CORE_HR	Benign	0.0
SIM-03163	CORE_HR	Benign	0.0
SIM-03164	CORE_HR	Benign	0.0
SIM-03165	CORE_HR	Benign	0.0
SIM-03166	CORE_HR	Benign	0.0
SIM-03167	CORE_HR	Benign	0.0
SIM-03168	CORE_HR	Benign	0.0
SIM-03169	CORE_HR	Benign	0.0
SIM-03170	CORE_HR	Benign	0.0
SIM-03171	CORE_HR	Benign	0.738462
SIM-03172	CORE_HR	Benign	0.741379
SIM-03173	CORE_HR	Benign	0.0
SIM-03174	CORE_HR	Benign	0.0
SIM-03175	CORE_HR	Benign	0.0
SIM-03176	CORE_HR	Benign	0.0
SIM-03177	CORE_HR	Benign	0.0
SIM-03178	CORE_HR	Benign	0.506849
SIM-03179	CORE_HR	Benign	0.0
SIM-03180	CORE_HR	Benign	0.0
SIM-03181	CORE_HR	Benign	0.0
SIM-03182	CORE_HR	Benign	0.0
SIM-03183	CORE_HR	Benign	0.0
SIM-03184	CORE_HR	Benign	0.0
SIM-03185	CORE_HR	Benign	0.0
SIM-03186	CORE_HR	Benign	0.0
SIM-03187	CORE_HR	Benign	0.0
SIM-03188	CORE_HR	Benign	0.0
SIM-03189	CORE_HR	Benign	0.0
SIM-03190	CORE_HR	Benign	0.0
SIM-03191	CORE_HR	Benign	0.0
SIM-03192	CORE_HR	Benign	0.0
SIM-03193	CORE_HR	Benign	0.0
SIM-03194	CORE_HR	Benign	0.0
SIM-03195	CORE_HR	Benign	0.0
SIM-03196	CORE_HR	Benign	0.0
SIM-03197	CORE_HR	Benign	0.0
SIM-03198	CORE_HR	Benign	0.0
SIM-03199	CORE_HR	Benign	0.0
SIM-03200	CORE_HR	Benign	0.0
SIM-03201	CORE_HR	Benign	0.0
SIM-03202	CORE_HR	Benign	0.0
SIM-03203	CORE_HR	Benign	0.0
SIM-03204	CORE_HR	Benign	0.0
SIM-03205	CORE_HR	Benign	0.0
SIM-03206	CORE_HR	Benign	0.0
SIM-03207	CORE_HR	Benign	0.0
SIM-03208	CORE_HR	Benign	0.0
SIM-03209	CORE_HR	Benign	0.0
SIM-03210	CORE_HR	Benign	0.0
SIM-03211	CORE_HR	Benign	0.0
SIM-03212	CORE_HR	Benign	0.0
SIM-03213	CORE_HR	Benign	0.0
SIM-03214	CORE_HR	Benign	0.0
SIM-03215	CORE_HR	Benign	0.0
SIM-03216	CORE_HR	Benign	0.0
SIM-03217	CORE_HR	Benign	0.0
SIM-03218	CORE_HR	Benign	0.0
SIM-03219	CORE_HR	Benign	0.0
SIM-03220	CORE_HR	Benign	0.0
SIM-03221	CORE_HR	Benign	0.0
SIM-03222	CORE_HR	Benign	0.0
SIM-03223	CORE_HR	Benign	0.0
SIM-03224	CORE_HR	Benign	0.0
SIM-03225	CORE_HR	Benign	0.698795
SIM-03226	CORE_HR	Benign	0.0
SIM-03227	CORE_HR	Benign	0.0
SIM-03228	CORE_HR	Benign	0.0
SIM-03229	CORE_HR	Benign	0.0
SIM-03230	CORE_HR	Benign	0.0
SIM-03231	CORE_HR	Benign	0.0
SIM-03232	CORE_HR	Benign	0.0
SIM-03233	CORE_HR	Benign	0.0
SIM-03234	CORE_HR	Benign	0.0
SIM-03235	CORE_HR	Benign	0.0
SIM-03236	CORE_HR	Benign	0.0
SIM-03237	CORE_HR	Benign	0.0
SIM-03238	CORE_HR	Benign	0.0
SIM-03239	CORE_HR	Benign	0.0
SIM-03240	CORE_HR	Benign	0.0
SIM-03241	CORE_HR	Benign	0.0
SIM-03242	CORE_HR	Benign	0.0
SIM-03243	CORE_HR	Benign	0.0
SIM-03244	CORE_HR	Benign	0.0
SIM-03245	CORE_HR	Benign	0.0
SIM-03246	CORE_HR	Benign	0.0
SIM-03247	CORE_HR	Benign	0.0
SIM-03248	CORE_HR	Benign	0.0
SIM-03249	CORE_HR	Benign	0.0
SIM-03250	CORE_HR	Benign	0.0
SIM-03251	CORE_HR	Benign	0.0
SIM-03252	CORE_HR	Benign	0.0
SIM-03253	CORE_HR	Benign	0.0
SIM-03254	CORE_HR	Benign	0.0
SIM-03255	CORE_HR	Benign	0.0
SIM-03256	CORE_HR	Benign	0.0
SIM-03257	CORE_HR	Benign	0.0
SIM-03258	CORE_HR	Benign	0.0
SIM-03259	CORE_HR	Benign	0.0
SIM-03260	CORE_HR	Benign	0.0
SIM-03261	CORE_HR	Benign	0.0
SIM-03262	CORE_HR	Benign	0.0
SIM-03263	CORE_HR	Benign	0.0
SIM-03264	CORE_HR	Benign	0.0
SIM-03265	CORE_HR	Benign	0.673913
SIM-03266	CORE_HR	Benign	0.0
SIM-03267	CORE_HR	Benign	0.0
SIM-03268	CORE_HR	Benign	0.0
SIM-03269	CORE_HR	Benign	0.0
SIM-03270	CORE_HR	Benign	0.0
SIM-03271	CORE_HR	Benign	0.0
SIM-03272	CORE_HR	Benign	0.0
SIM-03273	CORE_HR	Benign	0.0
SIM-03274	CORE_HR	Benign	0.0
SIM-03275	CORE_HR	Benign	0.0
SIM-03276	CORE_HR	Benign	0.0
SIM-03277	CORE_HR	Benign	0.0
SIM-03278	CORE_HR	Benign	0.0
SIM-03279	CORE_HR	Benign	0.0
SIM-03280	CORE_HR	Benign	0.7
SIM-03281	CORE_HR	Benign	0.0
SIM-03282	CORE_HR	Benign	0.0
SIM-03283	CORE_HR	Benign	0.0
SIM-03284	CORE_HR	Benign	0.0
SIM-03285	CORE_HR	Benign	0.0
SIM-03286	CORE_HR	Benign	0.0
SIM-03287	CORE_HR	Benign	0.0
SIM-03288	CORE_HR	Benign	0.0
SIM-03289	CORE_HR	Benign	0.926829
SIM-03290	CORE_HR	Benign	0.0
SIM-03291	CORE_HR	Benign	0.0
SIM-03292	CORE_HR	Benign	0.0
SIM-03293	CORE_HR	Benign	0.0
SIM-03294	CORE_HR	Benign	0.0
SIM-03295	CORE_HR	Benign	0.0
SIM-03296	CORE_HR	Benign	0.0
SIM-03297	CORE_HR	Benign	0.0
SIM-03298	CORE_HR	Benign	0.0
SIM-03299	CORE_HR	Benign	0.0
SIM-03300	CORE_HR	Benign	0.0
SIM-03301	CORE_HR	Benign	0.0
SIM-03302	CORE_HR	Benign	0.0
SIM-03303	CORE_HR	Benign	0.0
SIM-03304	CORE_HR	Benign	0.0
SIM-03305	CORE_HR	Benign	0.0
SIM-03306	CORE_HR	Benign	0.0
SIM-03307	CORE_HR	Benign	0.0
SIM-03308	CORE_HR	Benign	0.0
SIM-03309	CORE_HR	Benign	0.0
SIM-03310	CORE_HR	Benign	0.0
SIM-03311	CORE_HR	Benign	0.0
SIM-03312	CORE_HR	Benign	0.0
SIM-03313	CORE_HR	Benign	0.0
SIM-03314	CORE_HR	Benign	0.0
SIM-03315	CORE_HR	Benign	0.0
SIM-03316	CORE_HR	Benign	0.0
SIM-03317	CORE_HR	Benign	0.0
SIM-03318	CORE_HR	Benign	0.0
SIM-03319	CORE_HR	Benign	0.0
