Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SIM-01805	46	0.637	49.165	106.88%	6.456	77.164%	0.94005	0.367
SIM-01806	52	0.704	52.855	101.644%	7.028	70.994%	0.83408	0.541
SIM-01807	70	0.766	58.838	84.054%	7.607	64.291%	0.67716	0.593
SIM-01808	67	0.796	53.629	80.043%	6.487	60.492%	0.60189	0.619
SIM-01809	27	0.616	36.236	134.207%	5.182	79.025%	1.47758	0.5
SIM-01810	57	0.712	51.565	90.465%	6.847	70.249%	0.72924	0.486
SIM-01811	71	0.697	62.238	87.659%	8.626	73.697%	0.75407	0.465
SIM-01812	63	0.664	61.681	97.906%	8.021	74.796%	0.7886	0.359
SIM-01813	58	0.711	52.445	90.422%	7.454	70.434%	0.74403	0.531
SIM-01814	55	0.654	56.864	103.389%	8.135	76.528%	0.94166	0.471
SIM-01815	86	0.76	69.16	80.419%	9.246	65.055%	0.6166	0.563
SIM-01816	79	0.691	76.013	96.219%	9.571	72.35%	0.73471	0.411
SIM-01817	46	0.684	44.32	96.348%	5.658	73.044%	0.82163	0.402
SIM-01818	38	0.654	40.042	105.374%	5.616	76.424%	1.03713	0.472
SIM-01819	78	0.676	73.741	94.54%	10.307	74.384%	0.75431	0.458
SIM-01820	67	0.751	56.731	84.673%	7.563	66.078%	0.63682	0.567
SIM-01821	53	0.734	50.402	95.098%	7.163	67.988%	0.82162	0.612
SIM-01822	54	0.647	56.438	104.515%	7.46	76.944%	0.95491	0.402
SIM-01823	18	0.598	25.533	141.85%	4.088	80.172%	1.5632	0.511
SIM-01824	71	0.65	69.489	97.872%	9.282	76.041%	0.77844	0.333
SIM-01825	62	0.634	62.408	100.658%	8.001	77.713%	0.8178	0.258
SIM-01826	63	0.783	51.455	81.675%	6.914	62.341%	0.64269	0.648
SIM-01827	37	0.664	42.042	113.627%	5.65	74.836%	1.10694	0.505
SIM-01828	67	0.761	58.113	86.736%	7.841	66.033%	0.6875	0.622
SIM-01829	82	0.787	63.997	78.045%	8.069	61.886%	0.57138	0.599
SIM-01830	76	0.813	58.367	76.799%	7.397	58.478%	0.57168	0.681
SIM-01831	73	0.776	55.071	75.44%	6.945	63.136%	0.5391	0.521
SIM-01832	43	0.702	43.235	100.547%	6.21	71.707%	0.92247	0.57
SIM-01833	79	0.745	63.6	80.506%	8.235	67.015%	0.63056	0.481
SIM-01834	60	0.749	55.297	92.162%	7.024	66.371%	0.76014	0.586
SIM-01835	63	0.743	54.089	85.856%	7.531	67.359%	0.69318	0.582
SIM-01836	39	0.683	44.299	113.587%	5.576	73.856%	0.99802	0.523
SIM-01837	56	0.769	50.094	89.454%	6.903	65.227%	0.8081	0.66
SIM-01838	18	0.521	23.268	129.267%	3.717	87.611%	1.5079	0.361
SIM-01839	35	0.583	43.126	123.217%	5.46	81.393%	1.13681	0.297
SIM-01840	81	0.722	70.782	87.385%	9.735	69.359%	0.65734	0.523
SIM-01841	50	0.643	56.494	112.988%	7.039	76.802%	0.9995	0.399
SIM-01842	52	0.685	53.224	102.354%	6.839	72.904%	0.82254	0.469
SIM-01843	55	0.702	51.043	92.805%	6.945	71.254%	0.76426	0.491
SIM-01844	86	0.733	75.584	87.888%	9.289	68.855%	0.66523	0.478
SIM-01845	65	0.774	49.468	76.105%	6.398	63.662%	0.55129	0.548
SIM-01846	68	0.724	58.558	86.115%	7.787	69.372%	0.73483	0.492
SIM-01847	50	0.708	49.933	99.866%	6.55	70.63%	0.83867	0.533
SIM-01848	63	0.773	54.15	85.952%	6.877	63.578%	0.67318	0.617
SIM-01849	56	0.748	50.428	90.05%	7.221	67.045%	0.83718	0.628
SIM-01850	73	0.756	61.753	84.593%	8.163	65.994%	0.67662	0.583
SIM-01851	64	0.716	60.587	94.667%	7.928	71.196%	0.80777	0.532
SIM-01852	60	0.789	45.946	76.577%	6.291	61.688%	0.76509	0.644
SIM-01853	55	0.72	51.229	93.144%	7.288	69.806%	0.78531	0.573
SIM-01854	54	0.709	51.351	95.094%	6.617	70.537%	0.71334	0.494
SIM-01855	57	0.811	47.164	82.744%	6.657	58.612%	0.75282	0.732
SIM-01856	49	0.718	46.53	94.959%	6.344	69.634%	0.7826	0.556
SIM-01857	55	0.621	58.782	106.876%	7.903	79.428%	1.02791	0.362
SIM-01858	35	0.673	36.556	104.446%	5.025	74.908%	1.11092	0.501
SIM-01859	77	0.8	57.869	75.155%	7.224	59.992%	0.53239	0.611
SIM-01860	56	0.804	46.83	83.625%	6.013	59.538%	0.66212	0.695
SIM-01861	56	0.766	53.197	94.995%	7.302	64.541%	0.81284	0.67
SIM-01862	47	0.654	47.089	100.189%	7.053	76.501%	0.94227	0.481
SIM-01863	78	0.827	56.296	72.174%	7.181	56.771%	0.52892	0.696
SIM-01864	81	0.83	60.361	74.52%	8.294	56.046%	0.62849	0.741
SIM-01865	65	0.82	50.459	77.629%	6.295	57.227%	0.57609	0.697
SIM-01866	50	0.687	46.798	93.596%	6.494	73.53%	0.76762	0.478
SIM-01867	47	0.693	52.706	112.14%	6.877	72.091%	0.96834	0.552
SIM-01868	72	0.707	68.683	95.393%	9.166	70.717%	0.77103	0.513
SIM-01869	61	0.748	46.734	76.613%	6.472	66.401%	0.65123	0.505
SIM-01870	62	0.766	55.714	89.861%	7.228	64.392%	0.68727	0.631
SIM-01871	37	0.741	40.732	110.086%	6.118	67.154%	1.05256	0.676
SIM-01872	43	0.739	39.019	90.742%	5.955	67.864%	0.82898	0.633
SIM-01873	47	0.729	44.317	94.291%	5.985	69.109%	0.78239	0.579
SIM-01874	47	0.736	44.119	93.87%	6.243	67.715%	0.83753	0.61
SIM-01875	81	0.773	68.664	84.77%	8.939	63.688%	0.64909	0.622
SIM-01876	60	0.763	49.746	82.91%	6.719	64.654%	0.63245	0.601
SIM-01877	61	0.677	63.872	104.708%	8.389	73.861%	0.90089	0.481
SIM-01878	53	0.712	50.809	95.866%	6.999	71.064%	0.95266	0.555
SIM-01879	73	0.756	62.568	85.71%	7.666	66.978%	0.70539	0.542
SIM-01880	47	0.785	44.234	94.115%	6.249	62.18%	0.88971	0.711
SIM-01881	56	0.768	52.014	92.882%	6.413	64.13%	0.75619	0.627
SIM-01882	76	0.838	50.595	66.572%	7.16	54.594%	0.49003	0.738
SIM-01883	62	0.738	61.793	99.666%	8.558	68.519%	0.87715	0.63
SIM-01884	49	0.784	42.348	86.424%	5.795	62.856%	0.78108	0.68
SIM-01885	67	0.768	56.218	83.907%	7.217	65.073%	0.68127	0.598
SIM-01886	77	0.822	56.842	73.821%	7.093	56.972%	0.5049	0.679
SIM-01887	55	0.752	55.476	100.865%	7.452	66.126%	0.83624	0.652
SIM-01888	56	0.763	48.287	86.227%	6.211	64.754%	0.66469	0.595
SIM-01889	64	0.709	67.564	105.569%	9.005	71.64%	0.97809	0.576
SIM-01890	58	0.763	49.996	86.2%	6.338	64.687%	0.67229	0.584
SIM-01891	19	0.657	21.971	115.637%	3.771	75.42%	1.32732	0.575
SIM-01892	35	0.65	40.927	116.934%	5.654	76.239%	1.15276	0.503
SIM-01893	50	0.695	52.295	104.59%	6.888	73.426%	0.93573	0.537
SIM-01894	67	0.804	54.505	81.351%	7.229	60.034%	0.60847	0.698
SIM-01895	77	0.814	58.836	76.41%	8.678	59.183%	0.64917	0.731
SIM-01896	24	0.616	31.098	129.575%	4.02	78.839%	1.25277	0.442
SIM-01897	63	0.845	48.43	76.873%	6.323	53.631%	0.60935	0.772
SIM-01898	54	0.8	46.248	85.644%	5.876	59.972%	0.6885	0.688
SIM-01899	43	0.726	41.805	97.221%	5.258	69.644%	0.80057	0.551
SIM-01900	75	0.79	60.683	80.911%	7.691	61.381%	0.59209	0.634
SIM-01901	64	0.778	55.048	86.012%	7.698	63.709%	0.76168	0.672
SIM-01902	65	0.79	52.703	81.082%	6.633	61.853%	0.64347	0.632
SIM-01903	79	0.726	75.447	95.503%	11.167	69.122%	0.8207	0.612
SIM-01904	67	0.716	58.756	87.696%	8.035	70.202%	0.72027	0.501
SIM-01905	54	0.692	55.292	102.393%	6.926	72.209%	0.83346	0.471
SIM-01906	36	0.596	40.818	113.383%	5.604	80.887%	1.13662	0.348
SIM-01907	98	0.812	71.645	73.107%	9.707	58.429%	0.50825	0.682
SIM-01908	85	0.794	61.88	72.8%	8.366	61.843%	0.55224	0.628
SIM-01909	52	0.731	43.846	84.319%	6.132	69.431%	0.7433	0.544
SIM-01910	55	0.737	50.842	92.44%	6.529	67.703%	0.77035	0.557
SIM-01911	35	0.756	33.177	94.791%	4.594	65.629%	0.98145	0.651
SIM-01912	45	0.776	38.331	85.18%	5.586	65.379%	1.16349	0.678
SIM-01913	50	0.757	48.73	97.46%	6.808	65.51%	0.85983	0.662
SIM-01914	70	0.801	53.524	76.463%	6.912	60.622%	0.58526	0.65
SIM-01915	66	0.725	58.394	88.476%	7.765	69.176%	0.63873	0.517
SIM-01916	35	0.745	33.365	95.329%	4.765	66.723%	0.85656	0.638
SIM-01917	44	0.707	44.928	102.109%	5.865	71.124%	0.92178	0.546
SIM-01918	39	0.673	45.706	117.195%	6.298	74.744%	1.28552	0.552
SIM-01919	51	0.758	49.068	96.212%	6.615	65.18%	0.80361	0.651
SIM-01920	47	0.803	36.965	78.649%	5.096	59.644%	0.70542	0.696
SIM-01921	60	0.817	52.929	88.215%	7.66	57.739%	0.75057	0.761
SIM-01922	66	0.69	63.849	96.741%	8.502	72.904%	0.78817	0.479
SIM-01923	59	0.727	54.546	92.451%	6.778	68.82%	0.72153	0.506
SIM-01924	68	0.819	55.895	82.199%	7.45	57.823%	0.63917	0.735
SIM-01925	73	0.801	57.549	78.834%	7.837	59.931%	0.61923	0.687
SIM-01926	63	0.776	51.359	81.522%	6.65	63.119%	0.62873	0.605
SIM-01927	65	0.766	59.679	91.814%	8.113	64.34%	0.73696	0.655
SIM-01928	70	0.766	63.047	90.067%	8.133	64.297%	0.74259	0.628
SIM-01929	47	0.698	51.659	109.913%	7.502	71.856%	0.95672	0.595
SIM-01930	44	0.782	35.953	81.711%	5.069	62.395%	0.7006	0.664
SIM-01931	67	0.843	48.362	72.182%	6.492	53.913%	0.59191	0.757
SIM-01932	58	0.748	52.082	89.797%	7.165	67.106%	0.72524	0.611
SIM-01933	44	0.723	43.928	99.836%	5.53	69.125%	0.82951	0.55
SIM-01934	66	0.797	62.251	94.32%	8.018	60.438%	0.74803	0.713
SIM-01935	83	0.81	63.038	75.949%	8.904	59.098%	0.55979	0.708
SIM-01936	57	0.65	58.863	103.268%	7.566	76.041%	0.84988	0.35
SIM-01937	54	0.761	47.16	87.333%	6.285	65.526%	0.67789	0.618
SIM-01938	78	0.809	64.126	82.213%	7.913	60.336%	0.58497	0.689
SIM-01939	84	0.809	62.606	74.531%	8.133	59.316%	0.57754	0.667
SIM-01940	67	0.775	52.627	78.548%	6.509	63.521%	0.57182	0.541
SIM-01941	51	0.804	40.843	80.084%	5.372	59.689%	0.65323	0.686
SIM-01942	44	0.73	47.238	107.359%	6.996	68.601%	1.0069	0.652
SIM-01943	49	0.59	54.727	111.688%	7.366	80.852%	0.96067	0.276
SIM-01944	47	0.7	47.264	100.562%	5.862	71.616%	0.83106	0.479
SIM-01945	73	0.796	55.539	76.081%	7.195	60.593%	0.53918	0.628
SIM-01946	78	0.778	64.805	83.083%	8.641	66.273%	0.68359	0.643
SIM-01947	51	0.711	49.675	97.402%	6.809	70.606%	0.90532	0.555
SIM-01948	70	0.677	71.596	102.28%	8.807	73.907%	0.85566	0.408
SIM-01949	76	0.717	66.467	87.457%	9.269	69.868%	0.65944	0.517
SIM-01950	92	0.718	78.187	84.986%	10.394	69.76%	0.63386	0.454
SIM-01951	61	0.767	51.329	84.146%	6.944	64.197%	0.63561	0.62
SIM-01952	45	0.698	45.494	101.098%	6.316	73.923%	0.98513	0.554
SIM-01953	54	0.73	51.66	95.667%	7.304	68.408%	0.79664	0.604
SIM-01954	72	0.736	64.988	90.261%	8.812	67.986%	0.74577	0.574
SIM-01955	63	0.804	53.455	84.849%	7.278	59.624%	0.67265	0.715
SIM-01956	44	0.631	45.209	102.748%	6.408	77.708%	0.96615	0.388
SIM-01957	81	0.742	71.165	87.858%	9.418	67.444%	0.70154	0.563
SIM-01958	49	0.785	40.241	82.124%	5.508	61.97%	0.70263	0.662
SIM-01959	81	0.767	67.739	83.628%	9.841	66.805%	0.74863	0.652
SIM-01960	78	0.81	60.5	77.564%	8.666	58.694%	0.62054	0.717
SIM-01961	80	0.766	64.261	80.326%	8.471	65.355%	0.63265	0.583
SIM-01962	70	0.826	54.641	78.059%	6.722	56.41%	0.57872	0.71
SIM-01963	86	0.716	74.322	86.421%	9.484	70.3%	0.62959	0.424
SIM-01964	66	0.756	53.211	80.623%	6.959	66.963%	0.65283	0.547
SIM-01965	27	0.649	33.11	122.63%	4.512	76.267%	1.26493	0.514
SIM-01966	53	0.659	54.981	103.738%	7.197	75.445%	0.94405	0.418
SIM-01967	74	0.846	52.398	70.808%	6.53	53.317%	0.50505	0.736
SIM-01968	40	0.718	41.739	104.348%	5.832	69.706%	0.88428	0.605
SIM-01969	37	0.692	38.07	102.892%	5.159	72.24%	0.95104	0.528
SIM-01970	65	0.73	59.583	91.666%	8.065	68.406%	0.68935	0.562
SIM-01971	45	0.786	37.042	82.316%	5.175	62.3%	0.72808	0.676
SIM-01972	62	0.798	53.099	85.644%	7.178	60.236%	0.70658	0.704
SIM-01973	55	0.833	49.161	89.384%	6.254	55.495%	0.72673	0.772
SIM-01974	73	0.801	59.363	81.319%	7.573	60.439%	0.66956	0.675
SIM-01975	65	0.851	50.051	77.002%	6.543	52.555%	0.6046	0.784
SIM-01976	40	0.687	42.815	107.037%	6.291	74.14%	1.19814	0.571
SIM-01977	56	0.778	48.852	87.236%	7.387	62.882%	0.77674	0.695
SIM-01978	49	0.665	55.19	112.633%	7.801	74.72%	0.93076	0.525
SIM-01979	59	0.759	50.274	85.21%	6.58	65.473%	0.69699	0.59
SIM-01980	57	0.768	49.586	86.993%	6.52	64.243%	0.683	0.628
SIM-01981	38	0.675	39.396	103.674%	5.296	74.897%	0.93781	0.493
SIM-01982	65	0.768	54.468	83.797%	7.381	64.001%	0.67249	0.623
SIM-01983	48	0.731	48.39	100.812%	6.183	68.28%	0.80728	0.587
SIM-01984	58	0.655	57.179	98.584%	7.563	75.63%	0.84909	0.353
SIM-01985	70	0.716	62.336	89.051%	8.519	70.026%	0.72229	0.513
SIM-01986	72	0.753	64.676	89.828%	8.563	66.065%	0.70551	0.607
SIM-01987	50	0.766	46.473	92.946%	6.099	64.289%	0.77583	0.647
SIM-01988	64	0.695	63.452	99.144%	8.014	71.968%	0.77535	0.464
SIM-01989	68	0.687	65.676	96.582%	8.509	72.964%	0.74923	0.438
SIM-01990	56	0.681	58.076	103.707%	8.537	73.204%	0.94787	0.543
SIM-01991	61	0.715	60.367	98.962%	7.955	70.04%	0.80924	0.554
SIM-01992	98	0.784	81.951	83.623%	10.949	62.591%	0.64164	0.66
SIM-01993	53	0.7	50.939	96.111%	6.599	72.433%	0.87119	0.487
SIM-01994	75	0.748	63.677	84.903%	9.296	66.57%	0.66026	0.611
SIM-01995	60	0.788	51.671	86.118%	6.616	61.965%	0.68411	0.664
SIM-01996	73	0.745	67.455	92.404%	9.206	66.964%	0.7176	0.613
SIM-01997	46	0.709	45.97	99.935%	6.022	70.97%	0.93194	0.539
SIM-01998	50	0.736	43.966	87.932%	5.744	67.694%	0.75865	0.532
SIM-01999	69	0.795	54.186	78.53%	6.772	61.061%	0.62143	0.625
SIM-02000	24	0.569	32.49	135.375%	4.353	82.264%	1.28702	0.375
SIM-02001	47	0.694	46.982	99.962%	6.394	72.866%	0.84143	0.525
SIM-02002	50	0.692	53.276	106.552%	7.574	72.215%	0.97241	0.564
SIM-02003	60	0.735	57.607	96.012%	7.422	67.753%	0.7775	0.577
SIM-02004	64	0.784	55.456	86.65%	8.525	62.175%	0.78057	0.708
SIM-02005	69	0.797	53.562	77.626%	6.809	60.42%	0.58729	0.634
SIM-02006	53	0.846	38.794	73.196%	5.427	53.474%	0.63821	0.778
SIM-02007	58	0.692	55.865	96.319%	7.535	72.506%	0.81114	0.487
SIM-02008	68	0.767	57.043	83.887%	7.479	64.609%	0.66489	0.607
SIM-02009	32	0.597	39.315	122.859%	5.684	80.384%	1.29292	0.431
SIM-02010	99	0.798	72.084	72.812%	9.774	60.269%	0.48293	0.638
SIM-02011	62	0.753	53.278	85.932%	6.879	66.193%	0.66062	0.569
SIM-02012	77	0.781	65.404	84.94%	8.246	63.059%	0.65366	0.633
SIM-02013	61	0.755	53.573	87.825%	6.676	65.781%	0.67813	0.562
SIM-02014	76	0.807	55.947	73.614%	7.578	59.174%	0.58104	0.67
SIM-02015	54	0.731	48.852	90.467%	6.917	68.489%	0.75706	0.583
SIM-02016	73	0.792	59.078	80.929%	7.596	62.651%	0.61901	0.651
SIM-02017	69	0.785	50.734	73.528%	7.31	62.914%	0.63612	0.64
SIM-02018	65	0.714	60.547	93.149%	8.223	70.254%	0.73064	0.534
SIM-02019	66	0.853	47.043	71.277%	6.059	52.342%	0.48793	0.768
SIM-02020	65	0.688	60.935	93.746%	8.083	72.882%	0.73789	0.44
SIM-02021	64	0.736	56.149	87.733%	7.452	69.794%	0.74489	0.555
SIM-02022	57	0.758	51.368	90.119%	6.938	65.853%	0.78747	0.631
SIM-02023	54	0.711	54.647	101.198%	7.597	71.785%	1.09434	0.581
SIM-02024	71	0.792	55.44	78.085%	7.609	61.117%	0.56372	0.662
SIM-02025	44	0.642	50.216	114.127%	6.839	78.449%	1.05881	0.474
SIM-02026	71	0.823	55.647	78.376%	7.204	56.775%	0.60115	0.722
SIM-02027	61	0.767	53.735	88.09%	7.085	65.501%	0.76961	0.635
SIM-02028	32	0.688	34.582	108.069%	4.925	72.615%	0.95149	0.562
SIM-02029	60	0.725	55.43	92.383%	7.382	69.139%	0.7416	0.549
SIM-02030	51	0.781	43.796	85.875%	5.958	62.457%	0.67087	0.667
SIM-02031	62	0.689	61.176	98.671%	7.924	74.215%	0.84302	0.479
SIM-02032	48	0.676	52.892	110.192%	6.99	73.681%	0.96485	0.51
SIM-02033	45	0.812	36.455	81.011%	4.582	58.666%	0.67532	0.696
SIM-02034	58	0.672	56.801	97.933%	7.984	75.442%	0.89369	0.478
SIM-02035	35	0.737	37.431	106.946%	5.31	70.333%	1.04702	0.654
SIM-02036	21	0.735	27.573	131.3%	4.344	67.842%	1.49656	0.695
SIM-02037	75	0.734	66.996	89.328%	9.111	68.099%	0.68263	0.564
SIM-02038	86	0.845	60.916	70.833%	7.799	53.564%	0.54159	0.743
SIM-02039	74	0.754	64.905	87.709%	8.125	65.902%	0.68072	0.564
SIM-02040	57	0.763	47.593	83.496%	6.438	64.704%	0.70467	0.603
SIM-02041	63	0.79	57.592	91.416%	7.828	61.693%	0.77427	0.705
SIM-02042	67	0.757	67.076	100.113%	9.136	65.424%	0.7851	0.662
SIM-02043	53	0.705	53.462	100.872%	7.131	70.956%	0.84635	0.542
SIM-02044	62	0.675	59.05	95.242%	7.853	74.875%	0.77009	0.421
SIM-02045	53	0.842	42.726	80.615%	5.324	54.623%	0.67605	0.765
SIM-02046	81	0.831	59.01	72.852%	8.063	55.773%	0.52227	0.735
SIM-02047	46	0.746	40.721	88.524%	5.954	67.416%	0.82045	0.625
SIM-02048	53	0.679	52.093	98.289%	7.326	75.163%	0.91652	0.499
SIM-02049	66	0.74	57.551	87.198%	7.207	67.5%	0.69253	0.509
SIM-02050	64	0.727	59.537	93.027%	7.669	70.008%	0.75051	0.544
SIM-02051	64	0.73	59.485	92.945%	7.032	68.301%	0.68296	0.469
SIM-02052	57	0.695	54.542	95.688%	7.44	71.925%	0.79499	0.495
SIM-02053	44	0.787	39.256	89.218%	5.318	61.82%	0.80804	0.691
SIM-02054	54	0.716	49.256	91.215%	6.876	70.921%	0.82949	0.547
SIM-02055	60	0.743	50.56	84.267%	7.229	67.12%	0.68582	0.584
SIM-02056	63	0.736	57.459	91.205%	7.347	68.511%	0.72626	0.551
SIM-02057	51	0.71	45.757	89.72%	6.344	71.376%	0.82737	0.517
SIM-02058	64	0.778	55.996	87.494%	7.841	62.778%	0.72719	0.677
SIM-02059	34	0.628	42.383	124.656%	5.774	78.574%	1.26813	0.48
SIM-02060	57	0.694	57.97	101.702%	8.389	72.201%	0.80631	0.558
SIM-02061	66	0.695	62.177	94.208%	8.23	72.182%	0.73365	0.463
SIM-02062	44	0.716	44.114	100.259%	5.9	70.518%	0.90628	0.57
SIM-02063	59	0.814	51.485	87.263%	7.043	58.09%	0.82771	0.743
SIM-02064	73	0.789	57.382	78.605%	7.144	61.486%	0.57202	0.601
SIM-02065	38	0.687	43.054	113.3%	6.255	72.713%	1.0525	0.582
SIM-02066	88	0.783	68.06	77.341%	8.907	62.669%	0.59022	0.605
SIM-02067	50	0.698	49.836	99.672%	6.163	71.643%	0.82505	0.458
SIM-02068	32	0.755	32.67	102.094%	4.252	65.61%	0.9402	0.65
SIM-02069	78	0.763	61.347	78.65%	7.487	64.678%	0.5678	0.458
SIM-02070	68	0.746	58.287	85.716%	8.015	66.792%	0.62457	0.583
SIM-02071	69	0.723	61.06	88.493%	7.762	69.425%	0.64643	0.471
SIM-02072	53	0.743	50.832	95.909%	6.636	68.084%	0.87966	0.607
SIM-02073	39	0.645	41.992	107.672%	5.427	77.529%	0.93169	0.407
SIM-02074	44	0.696	43.147	98.061%	6.674	71.968%	1.03251	0.574
SIM-02075	35	0.708	37.323	106.637%	5.237	70.616%	0.98584	0.593
SIM-02076	49	0.739	44.894	91.62%	6.191	67.955%	0.80648	0.599
SIM-02077	52	0.81	43.855	84.337%	6.028	59.109%	0.7185	0.73
SIM-02078	90	0.762	74.466	82.74%	9.753	66.67%	0.70743	0.588
SIM-02079	65	0.77	56.615	87.1%	7.411	64.75%	0.69809	0.633
SIM-02080	64	0.714	59.59	93.109%	7.856	69.987%	0.72258	0.51
SIM-02081	70	0.819	51.361	73.373%	7.164	59.29%	0.57404	0.718
SIM-02082	54	0.719	50.132	92.837%	6.88	69.498%	0.80666	0.549
SIM-02083	45	0.696	47.639	105.864%	6.748	72.346%	1.01887	0.57
SIM-02084	75	0.861	54.243	72.324%	7.526	50.856%	0.59464	0.805
SIM-02085	46	0.756	46.121	100.263%	6.246	65.839%	0.90388	0.661
SIM-02086	60	0.749	55.114	91.857%	7.675	66.302%	0.7248	0.625
SIM-02087	66	0.751	56.945	86.28%	7.982	66.06%	0.71346	0.606
SIM-02088	46	0.748	39.031	84.85%	5.869	70.148%	0.9719	0.628
SIM-02089	83	0.801	60.172	72.496%	8.297	60.035%	0.55004	0.657
SIM-02090	45	0.625	51.265	113.922%	6.949	78.182%	1.05677	0.415
SIM-02091	68	0.735	61.813	90.901%	7.609	67.786%	0.68063	0.507
SIM-02092	66	0.762	52.295	79.235%	6.78	65.853%	0.61987	0.543
SIM-02093	62	0.779	55.262	89.132%	7.762	62.958%	0.66559	0.686
SIM-02094	61	0.726	58.432	95.79%	7.898	69.538%	0.85708	0.578
SIM-02095	93	0.837	67.622	72.712%	8.823	55.252%	0.5642	0.736
SIM-02096	69	0.779	54.767	79.372%	6.78	62.681%	0.56703	0.564
SIM-02097	58	0.737	53.178	91.686%	7.421	67.744%	0.80443	0.597
SIM-02098	46	0.738	44.519	96.78%	6.112	68.334%	0.95369	0.617
SIM-02099	69	0.835	50.404	73.049%	6.42	55.255%	0.58838	0.724
SIM-02100	83	0.788	65.167	78.514%	9.314	62.938%	0.61388	0.672
SIM-02101	102	0.79	76.787	75.281%	10.655	61.313%	0.51611	0.645
SIM-02102	51	0.774	39.479	77.41%	5.265	63.383%	0.58545	0.585
SIM-02103	54	0.69	50.481	93.483%	6.263	72.806%	0.77816	0.368
SIM-02104	48	0.654	51.194	106.654%	7.029	75.796%	0.88828	0.46
SIM-02105	55	0.658	56.683	103.06%	7.647	75.348%	0.87491	0.43
SIM-02106	71	0.839	51.778	72.927%	6.656	55.66%	0.60831	0.739
SIM-02107	55	0.75	49.032	89.149%	6.306	66.843%	0.75359	0.581
SIM-02108	49	0.694	52.071	106.267%	7.591	72.051%	1.00357	0.577
SIM-02109	53	0.828	48.003	90.572%	6.111	56.019%	0.81099	0.764
SIM-02110	62	0.719	54.019	87.127%	7.662	69.944%	0.71896	0.533
SIM-02111	59	0.756	50.34	85.322%	6.925	65.729%	0.71459	0.607
SIM-02112	64	0.855	45.522	71.128%	6.044	51.827%	0.57638	0.781
SIM-02113	81	0.772	62.192	76.78%	8.494	64.579%	0.59251	0.596
SIM-02114	50	0.692	49.593	99.186%	6.669	73.647%	0.89141	0.512
SIM-02115	50	0.73	48.749	97.498%	6.339	70.003%	0.91209	0.583
SIM-02116	52	0.699	49.962	96.081%	6.318	71.537%	0.7637	0.451
SIM-02117	62	0.763	52.671	84.953%	7.234	64.963%	0.69248	0.624
SIM-02118	74	0.773	55.352	74.8%	7.16	63.786%	0.57685	0.527
SIM-02119	68	0.762	56.417	82.966%	7.559	64.818%	0.67824	0.595
SIM-02120	63	0.69	62.393	99.037%	8.15	73.486%	0.85215	0.485
SIM-02121	57	0.744	54.731	96.019%	7.478	66.885%	0.85444	0.622
SIM-02122	57	0.744	52.194	91.568%	6.992	67.594%	0.79383	0.598
SIM-02123	50	0.674	54.217	108.434%	7.242	73.913%	0.96646	0.501
SIM-02124	45	0.672	46.236	102.747%	6.244	74.103%	0.97759	0.469
SIM-02125	61	0.684	57.984	95.056%	8.671	73.023%	0.83923	0.518
SIM-02126	79	0.866	57.86	73.241%	7.874	50.721%	0.50022	0.816
SIM-02127	74	0.775	58.298	78.781%	7.834	63.542%	0.56144	0.609
SIM-02128	62	0.731	58.481	94.324%	7.548	68.336%	0.74414	0.557
SIM-02129	32	0.683	38.324	119.762%	5.285	73.29%	1.05454	0.579
SIM-02130	71	0.602	70.592	99.425%	9.785	81.826%	0.93085	0.263
SIM-02131	40	0.698	40.011	100.028%	6.114	73.076%	1.00233	0.583
SIM-02132	58	0.734	52.715	90.888%	7.725	68.28%	0.79505	0.607
SIM-02133	61	0.7	54.797	89.831%	7.489	73.085%	0.74287	0.479
SIM-02134	65	0.803	52.728	81.12%	6.606	59.564%	0.60139	0.669
SIM-02135	55	0.727	51.723	94.042%	6.724	69.725%	0.80165	0.554
SIM-02136	41	0.689	44.574	108.717%	5.945	72.63%	1.02105	0.541
SIM-02137	84	0.808	62.874	74.85%	8.22	59.016%	0.49698	0.668
SIM-02138	58	0.713	54.324	93.662%	7.419	71.389%	0.74929	0.542
SIM-02139	68	0.802	55.188	81.159%	7.415	60.144%	0.65338	0.696
SIM-02140	61	0.725	55.921	91.674%	7.208	69.04%	0.73155	0.519
SIM-02141	69	0.741	58.509	84.796%	8.372	67.684%	0.64304	0.585
SIM-02142	62	0.721	55.418	89.384%	7.125	71.973%	0.77442	0.501
SIM-02143	59	0.706	58.336	98.875%	8.321	71.091%	0.83065	0.568
SIM-02144	80	0.768	59.817	74.771%	7.873	64.283%	0.59935	0.523
SIM-02145	65	0.818	53.783	82.743%	6.823	57.46%	0.64748	0.721
SIM-02146	68	0.737	65.321	96.06%	8.879	67.702%	0.82428	0.605
SIM-02147	71	0.714	64.057	90.221%	8.374	70.027%	0.70132	0.474
SIM-02148	45	0.684	49.701	110.447%	7.404	72.954%	1.00175	0.575
SIM-02149	66	0.746	57.013	86.383%	7.325	66.868%	0.70364	0.545
SIM-02150	71	0.719	64.428	90.744%	8.433	71.019%	0.71947	0.515
SIM-02151	57	0.676	60.479	106.104%	8.091	74.17%	0.93446	0.5
SIM-02152	95	0.811	72.813	76.645%	9.35	58.552%	0.55548	0.676
